DateTime,Junction,Vehicles,ID,Weather Conditions,Wind Speed (m/s),Wind Direction (°),Road Conditions
2017-05-08 22:00:00,4,8,20170508224,Sunny,1.7450207707617749,156,Dry
2017-05-08 23:00:00,4,6,20170508234,Sunny,2.331115744271064,176,Dry
2017-05-09 00:00:00,4,6,20170509004,Windy,14.127982206070008,262,Dry
2017-05-09 01:00:00,4,6,20170509014,Sunny,3.424926755087201,257,Dry
2017-05-09 02:00:00,4,3,20170509024,Foggy,8.460101920592788,239,Wet
2017-05-09 03:00:00,4,1,20170509034,Sunny,0.5412691447524121,94,Dry
2017-05-09 04:00:00,4,4,20170509044,Foggy,4.118203144170783,290,Wet
2017-05-09 05:00:00,4,5,20170509054,Cloudy,7.037283804525613,298,Dry
2017-05-09 06:00:00,4,5,20170509064,Cloudy,9.090580788158029,278,Dry
2017-05-09 07:00:00,4,6,20170509074,Snowy,2.0799858294160245,57,Snowy/Icy
2017-05-09 08:00:00,4,5,20170509084,Foggy,6.566744554533846,81,Wet
2017-05-09 09:00:00,4,5,20170509094,Windy,4.966744372340291,258,Dry
2017-05-09 10:00:00,4,10,20170509104,Snowy,12.748174521008586,130,Snowy/Icy
2017-05-09 11:00:00,4,9,20170509114,Windy,8.525593568517053,18,Dry
2017-05-09 12:00:00,4,8,20170509124,Snowy,11.922453734195743,241,Snowy/Icy
2017-05-09 13:00:00,4,7,20170509134,Foggy,14.38821980236694,341,Wet
2017-05-09 14:00:00,4,12,20170509144,Foggy,5.466289610082502,57,Wet
2017-05-09 15:00:00,4,8,20170509154,Snowy,1.7202318104996028,348,Snowy/Icy
2017-05-09 16:00:00,4,12,20170509164,Foggy,6.000911707821055,65,Wet
2017-05-09 17:00:00,4,7,20170509174,Snowy,2.877764964385076,62,Snowy/Icy
2017-05-09 18:00:00,4,7,20170509184,Windy,11.004692840180324,216,Dry
2017-05-09 19:00:00,4,9,20170509194,Foggy,8.564637558040662,351,Wet
2017-05-09 20:00:00,4,7,20170509204,Windy,14.292749603675444,312,Dry
2017-05-09 21:00:00,4,9,20170509214,Cloudy,0.6536500965147951,187,Dry
2017-05-09 22:00:00,4,5,20170509224,Rainy,14.520455894031873,139,Wet
2017-05-09 23:00:00,4,6,20170509234,Windy,10.088394543796324,14,Dry
2017-05-10 00:00:00,4,6,20170510004,Rainy,14.576173904793023,173,Wet
2017-05-10 01:00:00,4,5,20170510014,Rainy,0.0677448656063589,257,Wet
2017-05-10 02:00:00,4,5,20170510024,Sunny,1.631017036632122,300,Dry
2017-05-10 03:00:00,4,2,20170510034,Windy,13.964505486152678,251,Dry
2017-05-10 04:00:00,4,6,20170510044,Foggy,0.3581652353014619,344,Wet
2017-05-10 05:00:00,4,5,20170510054,Cloudy,6.405393786125195,128,Dry
2017-05-10 06:00:00,4,3,20170510064,Sunny,2.81249652370485,235,Dry
2017-05-10 07:00:00,4,1,20170510074,Windy,7.972385455923845,327,Dry
2017-05-10 08:00:00,4,3,20170510084,Sunny,13.58936564501966,37,Dry
2017-05-10 09:00:00,4,5,20170510094,Sunny,5.64639706634202,92,Dry
2017-05-10 10:00:00,4,6,20170510104,Sunny,13.19905014837041,153,Dry
2017-05-10 11:00:00,4,9,20170510114,Cloudy,1.835581414028004,145,Dry
2017-05-10 12:00:00,4,16,20170510124,Windy,8.32057371629418,265,Dry
2017-05-10 13:00:00,4,9,20170510134,Rainy,6.908989373744412,81,Wet
2017-05-10 14:00:00,4,8,20170510144,Cloudy,3.165454360248839,328,Dry
2017-05-10 15:00:00,4,8,20170510154,Rainy,5.578650519962228,278,Wet
2017-05-10 16:00:00,4,7,20170510164,Windy,4.53101573042291,247,Dry
2017-05-10 17:00:00,4,9,20170510174,Sunny,7.579593851755362,127,Dry
2017-05-10 18:00:00,4,6,20170510184,Rainy,10.34449049697251,95,Wet
2017-05-10 19:00:00,4,8,20170510194,Snowy,3.2433562024740707,215,Snowy/Icy
2017-05-10 20:00:00,4,10,20170510204,Rainy,11.19491773500108,49,Wet
2017-05-10 21:00:00,4,6,20170510214,Snowy,8.378068721717762,330,Snowy/Icy
2017-05-10 22:00:00,4,7,20170510224,Snowy,2.808517292797321,178,Snowy/Icy
2017-05-10 23:00:00,4,7,20170510234,Snowy,12.587051086711725,48,Snowy/Icy
2017-05-11 00:00:00,4,4,20170511004,Cloudy,12.635648565155025,77,Dry
2017-05-11 01:00:00,4,6,20170511014,Windy,6.315311115797121,158,Dry
2017-05-11 02:00:00,4,5,20170511024,Windy,13.893055525733669,187,Dry
2017-05-11 03:00:00,4,5,20170511034,Rainy,6.705331408578161,136,Wet
2017-05-11 04:00:00,4,2,20170511044,Foggy,7.318987982291345,180,Wet
2017-05-11 05:00:00,4,4,20170511054,Windy,9.832110261858835,359,Dry
2017-05-11 06:00:00,4,2,20170511064,Snowy,5.730625862645829,155,Snowy/Icy
2017-05-11 07:00:00,4,5,20170511074,Cloudy,10.715898641559502,15,Dry
2017-05-11 08:00:00,4,5,20170511084,Sunny,8.900157009365055,211,Dry
2017-05-11 09:00:00,4,7,20170511094,Sunny,10.587534486131268,22,Dry
2017-05-11 10:00:00,4,9,20170511104,Foggy,4.551153705606732,67,Wet
2017-05-11 11:00:00,4,8,20170511114,Cloudy,12.83760363960354,92,Dry
2017-05-11 12:00:00,4,17,20170511124,Rainy,1.2194139295769952,202,Wet
2017-05-11 13:00:00,4,8,20170511134,Windy,6.025723926160608,298,Dry
2017-05-11 14:00:00,4,6,20170511144,Cloudy,6.030493701037697,315,Dry
2017-05-11 15:00:00,4,12,20170511154,Sunny,4.357692341722437,224,Dry
2017-05-11 16:00:00,4,10,20170511164,Cloudy,13.708106458575015,174,Dry
2017-05-11 17:00:00,4,11,20170511174,Windy,10.320490961996317,38,Dry
2017-05-11 18:00:00,4,8,20170511184,Foggy,11.027317844593998,222,Wet
2017-05-11 19:00:00,4,10,20170511194,Rainy,8.867821312975206,52,Wet
2017-05-11 20:00:00,4,10,20170511204,Windy,9.039007551787602,86,Dry
2017-05-11 21:00:00,4,5,20170511214,Foggy,12.545047995382832,37,Wet
2017-05-11 22:00:00,4,8,20170511224,Rainy,6.090047447297959,312,Wet
2017-05-11 23:00:00,4,9,20170511234,Cloudy,1.6521150368900317,252,Dry
2017-05-12 00:00:00,4,8,20170512004,Sunny,14.332936389990584,39,Dry
2017-05-12 01:00:00,4,7,20170512014,Windy,0.7144050196823154,97,Dry
2017-05-12 02:00:00,4,6,20170512024,Sunny,1.602491150726994,20,Dry
2017-05-12 03:00:00,4,5,20170512034,Windy,1.1710296612086837,236,Dry
2017-05-12 04:00:00,4,1,20170512044,Foggy,12.363178121622507,172,Wet
2017-05-12 05:00:00,4,3,20170512054,Windy,5.510023261934921,111,Dry
2017-05-12 06:00:00,4,6,20170512064,Windy,12.10034839168769,169,Dry
2017-05-12 07:00:00,4,6,20170512074,Sunny,8.129370858446494,140,Dry
2017-05-12 08:00:00,4,5,20170512084,Foggy,11.919681854614556,221,Wet
2017-05-12 09:00:00,4,7,20170512094,Windy,6.298489259530237,95,Dry
2017-05-12 10:00:00,4,8,20170512104,Cloudy,1.6130861559919163,308,Dry
2017-05-12 11:00:00,4,12,20170512114,Foggy,2.9617105367440955,326,Wet
2017-05-12 12:00:00,4,7,20170512124,Windy,5.133492678951136,237,Dry
2017-05-12 13:00:00,4,8,20170512134,Rainy,6.729949799700343,293,Wet
2017-05-12 14:00:00,4,10,20170512144,Windy,4.784417911635665,168,Dry
2017-05-12 15:00:00,4,8,20170512154,Windy,11.409040161722706,87,Dry
2017-05-12 16:00:00,4,6,20170512164,Windy,0.3296522037373689,103,Dry
2017-05-12 17:00:00,4,8,20170512174,Windy,9.085673327076927,347,Dry
2017-05-12 18:00:00,4,8,20170512184,Cloudy,1.5035953400559094,244,Dry
2017-05-12 19:00:00,4,4,20170512194,Cloudy,12.154142528209604,216,Dry
2017-05-12 20:00:00,4,9,20170512204,Foggy,3.160695631786336,298,Wet
2017-05-12 21:00:00,4,7,20170512214,Cloudy,5.341395958150417,294,Dry
2017-05-12 22:00:00,4,5,20170512224,Snowy,3.595819106734064,178,Snowy/Icy
2017-05-12 23:00:00,4,4,20170512234,Foggy,2.766979935495712,292,Wet
2017-05-13 00:00:00,4,3,20170513004,Cloudy,12.655442990308718,79,Dry
2017-05-13 01:00:00,4,3,20170513014,Snowy,13.152958392923953,288,Snowy/Icy
2017-05-13 02:00:00,4,8,20170513024,Cloudy,0.7990444670506619,63,Dry
2017-05-13 03:00:00,4,4,20170513034,Windy,8.19541476122877,92,Dry
2017-05-13 04:00:00,4,1,20170513044,Snowy,3.808665830474692,159,Snowy/Icy
2017-05-13 05:00:00,4,6,20170513054,Snowy,10.6411617713214,283,Snowy/Icy
2017-05-13 06:00:00,4,1,20170513064,Sunny,2.260246581232575,335,Dry
2017-05-13 07:00:00,4,2,20170513074,Cloudy,2.533744230452168,307,Dry
2017-05-13 08:00:00,4,5,20170513084,Sunny,13.311075429909408,281,Dry
2017-05-13 09:00:00,4,6,20170513094,Sunny,7.327619724358152,168,Dry
2017-05-13 10:00:00,4,6,20170513104,Cloudy,13.700679559700818,347,Dry
2017-05-13 11:00:00,4,5,20170513114,Snowy,9.565805425906484,279,Snowy/Icy
2017-05-13 12:00:00,4,12,20170513124,Rainy,9.908626878368862,342,Wet
2017-05-13 13:00:00,4,3,20170513134,Sunny,6.101444955732738,248,Dry
2017-05-13 14:00:00,4,10,20170513144,Rainy,12.3415436432774,338,Wet
2017-05-13 15:00:00,4,8,20170513154,Cloudy,1.2913092438872469,305,Dry
2017-05-13 16:00:00,4,6,20170513164,Windy,5.606089999078239,238,Dry
2017-05-13 17:00:00,4,6,20170513174,Foggy,4.051872793882645,241,Wet
2017-05-13 18:00:00,4,7,20170513184,Rainy,1.160798872701228,211,Wet
2017-05-13 19:00:00,4,4,20170513194,Foggy,11.036030422303917,229,Wet
2017-05-13 20:00:00,4,9,20170513204,Snowy,12.266815484288696,167,Snowy/Icy
2017-05-13 21:00:00,4,8,20170513214,Cloudy,4.001318210269628,332,Dry
2017-05-13 22:00:00,4,7,20170513224,Foggy,0.2377440756971754,63,Wet
2017-05-13 23:00:00,4,5,20170513234,Windy,14.79105352688491,139,Dry
2017-05-14 00:00:00,4,5,20170514004,Sunny,12.553595018253892,149,Dry
2017-05-14 01:00:00,4,3,20170514014,Sunny,9.91895783027293,160,Dry
2017-05-14 02:00:00,4,6,20170514024,Snowy,8.148211394371964,64,Snowy/Icy
2017-05-14 03:00:00,4,4,20170514034,Sunny,13.63246952187969,229,Dry
2017-05-14 04:00:00,4,1,20170514044,Rainy,4.807773968355585,344,Wet
2017-05-14 05:00:00,4,1,20170514054,Cloudy,5.609794133040925,64,Dry
2017-05-14 06:00:00,4,3,20170514064,Rainy,10.09668033979018,74,Wet
2017-05-14 07:00:00,4,5,20170514074,Windy,6.389967541560799,44,Dry
2017-05-14 08:00:00,4,6,20170514084,Cloudy,1.12937050656776,67,Dry
2017-05-14 09:00:00,4,4,20170514094,Windy,12.491382095641946,211,Dry
2017-05-14 10:00:00,4,4,20170514104,Sunny,12.64589166206142,46,Dry
2017-05-14 11:00:00,4,7,20170514114,Foggy,10.469807025093852,276,Wet
2017-05-14 12:00:00,4,6,20170514124,Windy,14.210244043242843,341,Dry
2017-05-14 13:00:00,4,7,20170514134,Sunny,9.640852434604737,212,Dry
2017-05-14 14:00:00,4,7,20170514144,Foggy,3.205420502896257,351,Wet
2017-05-14 15:00:00,4,10,20170514154,Snowy,11.886397207976149,69,Snowy/Icy
2017-05-14 16:00:00,4,7,20170514164,Foggy,14.082322047315367,298,Wet
2017-05-14 17:00:00,4,10,20170514174,Cloudy,0.099085172993617,9,Dry
2017-05-14 18:00:00,4,7,20170514184,Snowy,11.703849861191662,217,Snowy/Icy
2017-05-14 19:00:00,4,9,20170514194,Sunny,4.918780790375497,292,Dry
2017-05-14 20:00:00,4,7,20170514204,Windy,11.846063353381023,257,Dry
2017-05-14 21:00:00,4,4,20170514214,Cloudy,2.020237941650595,140,Dry
2017-05-14 22:00:00,4,5,20170514224,Windy,7.010766492928696,80,Dry
2017-05-14 23:00:00,4,5,20170514234,Windy,13.37581335151443,98,Dry
2017-05-15 00:00:00,4,7,20170515004,Rainy,12.180772577240749,327,Wet
2017-05-15 01:00:00,4,5,20170515014,Foggy,12.79068344084285,360,Wet
2017-05-15 02:00:00,4,5,20170515024,Foggy,9.40666970041724,95,Wet
2017-05-15 03:00:00,4,6,20170515034,Snowy,5.154621159033938,265,Snowy/Icy
2017-05-15 04:00:00,4,3,20170515044,Rainy,9.342646537884868,199,Wet
2017-05-15 05:00:00,4,1,20170515054,Snowy,13.870760492706305,314,Snowy/Icy
2017-05-15 06:00:00,4,4,20170515064,Cloudy,4.457714353802606,256,Dry
2017-05-15 07:00:00,4,6,20170515074,Windy,4.797788289118287,266,Dry
2017-05-15 08:00:00,4,7,20170515084,Foggy,6.041214668490918,81,Wet
2017-05-15 09:00:00,4,6,20170515094,Rainy,13.8713534596249,291,Wet
2017-05-15 10:00:00,4,5,20170515104,Rainy,11.725439977018238,287,Wet
2017-05-15 11:00:00,4,7,20170515114,Cloudy,4.297993625083347,148,Dry
2017-05-15 12:00:00,4,10,20170515124,Rainy,3.9308592701518985,120,Wet
2017-05-15 13:00:00,4,7,20170515134,Snowy,11.903200618459636,47,Snowy/Icy
2017-05-15 14:00:00,4,9,20170515144,Snowy,0.0621180955699329,313,Snowy/Icy
2017-05-15 15:00:00,4,7,20170515154,Sunny,3.086329935558787,219,Dry
2017-05-15 16:00:00,4,12,20170515164,Snowy,9.888599727581813,227,Snowy/Icy
2017-05-15 17:00:00,4,9,20170515174,Windy,13.732555985778228,107,Dry
2017-05-15 18:00:00,4,8,20170515184,Sunny,9.448713338109252,153,Dry
2017-05-15 19:00:00,4,6,20170515194,Windy,14.868279133789027,107,Dry
2017-05-15 20:00:00,4,7,20170515204,Sunny,0.4371884047079,248,Dry
2017-05-15 21:00:00,4,5,20170515214,Foggy,11.384628662811446,282,Wet
2017-05-15 22:00:00,4,7,20170515224,Foggy,6.554285003215218,220,Wet
2017-05-15 23:00:00,4,7,20170515234,Sunny,9.552240873114789,140,Dry
2017-05-16 00:00:00,4,4,20170516004,Rainy,1.354045717574162,8,Wet
2017-05-16 01:00:00,4,3,20170516014,Cloudy,2.529887909984903,188,Dry
2017-05-16 02:00:00,4,4,20170516024,Sunny,6.63264023361064,332,Dry
2017-05-16 03:00:00,4,4,20170516034,Windy,3.4576802021825497,221,Dry
2017-05-16 04:00:00,4,5,20170516044,Rainy,10.272637583310898,107,Wet
2017-05-16 05:00:00,4,2,20170516054,Cloudy,2.127137213550647,264,Dry
2017-05-16 06:00:00,4,4,20170516064,Cloudy,3.3525563696409155,29,Dry
2017-05-16 07:00:00,4,7,20170516074,Windy,7.07886285632906,120,Dry
2017-05-16 08:00:00,4,4,20170516084,Rainy,4.375263692192509,76,Wet
2017-05-16 09:00:00,4,7,20170516094,Cloudy,6.968790071794301,59,Dry
2017-05-16 10:00:00,4,9,20170516104,Windy,12.201263517491611,295,Dry
2017-05-16 11:00:00,4,11,20170516114,Rainy,0.9137351616476624,344,Wet
2017-05-16 12:00:00,4,10,20170516124,Windy,9.127900701110857,176,Dry
2017-05-16 13:00:00,4,9,20170516134,Windy,3.2476735883707613,47,Dry
2017-05-16 14:00:00,4,6,20170516144,Cloudy,3.114055546060996,230,Dry
2017-05-16 15:00:00,4,11,20170516154,Rainy,11.450950765047311,118,Wet
2017-05-16 16:00:00,4,8,20170516164,Sunny,8.78498648027974,304,Dry
2017-05-16 17:00:00,4,9,20170516174,Sunny,5.328914359751574,25,Dry
2017-05-16 18:00:00,4,6,20170516184,Snowy,12.802371640194234,320,Snowy/Icy
2017-05-16 19:00:00,4,8,20170516194,Windy,14.960291248759225,290,Dry
2017-05-16 20:00:00,4,9,20170516204,Cloudy,12.198073523149072,226,Dry
2017-05-16 21:00:00,4,5,20170516214,Foggy,11.785753063579236,358,Wet
2017-05-16 22:00:00,4,6,20170516224,Windy,11.805745539904049,49,Dry
2017-05-16 23:00:00,4,9,20170516234,Sunny,10.901983726595754,77,Dry
2017-05-17 00:00:00,4,8,20170517004,Sunny,12.429696451116,130,Dry
2017-05-17 01:00:00,4,2,20170517014,Sunny,8.850877188540647,220,Dry
2017-05-17 02:00:00,4,3,20170517024,Cloudy,4.262859623751915,111,Dry
2017-05-17 03:00:00,4,2,20170517034,Foggy,5.602007132464923,123,Wet
2017-05-17 04:00:00,4,1,20170517044,Windy,11.227462071215395,122,Dry
2017-05-17 05:00:00,4,3,20170517054,Foggy,14.26811214257928,360,Wet
2017-05-17 06:00:00,4,4,20170517064,Cloudy,5.602355052386615,334,Dry
2017-05-17 07:00:00,4,4,20170517074,Snowy,0.8511518896284243,330,Snowy/Icy
2017-05-17 08:00:00,4,6,20170517084,Snowy,13.083898809066966,65,Snowy/Icy
2017-05-17 09:00:00,4,5,20170517094,Windy,5.537518697040721,267,Dry
2017-05-17 10:00:00,4,9,20170517104,Snowy,13.999434300367136,55,Snowy/Icy
2017-05-17 11:00:00,4,10,20170517114,Rainy,2.3014392723313675,52,Wet
2017-05-17 12:00:00,4,7,20170517124,Rainy,14.964030848459574,39,Wet
2017-05-17 13:00:00,4,5,20170517134,Windy,3.384346840990307,281,Dry
2017-05-17 14:00:00,4,8,20170517144,Cloudy,14.136230823040714,0,Dry
2017-05-17 15:00:00,4,5,20170517154,Snowy,1.981285882419857,131,Snowy/Icy
2017-05-17 16:00:00,4,7,20170517164,Windy,4.96927079391,0,Dry
2017-05-17 17:00:00,4,6,20170517174,Snowy,13.956705019684112,60,Snowy/Icy
2017-05-17 18:00:00,4,5,20170517184,Sunny,4.745164384563845,30,Dry
2017-05-17 19:00:00,4,4,20170517194,Cloudy,6.571259641591599,151,Dry
2017-05-17 20:00:00,4,6,20170517204,Rainy,5.634864330526635,6,Wet
2017-05-17 21:00:00,4,4,20170517214,Snowy,9.141722407643396,130,Snowy/Icy
2017-05-17 22:00:00,4,8,20170517224,Windy,3.435220756089798,19,Dry
2017-05-17 23:00:00,4,8,20170517234,Rainy,0.2456353037681774,117,Wet
2017-05-18 00:00:00,4,4,20170518004,Sunny,1.2103495989881634,28,Dry
2017-05-18 01:00:00,4,5,20170518014,Snowy,8.267304326489509,173,Snowy/Icy
2017-05-18 02:00:00,4,6,20170518024,Sunny,11.17186448259813,56,Dry
2017-05-18 03:00:00,4,5,20170518034,Rainy,12.996888866136205,157,Wet
2017-05-18 04:00:00,4,2,20170518044,Rainy,2.948159167531845,333,Wet
2017-05-18 05:00:00,4,5,20170518054,Rainy,1.8431749989337456,4,Wet
2017-05-18 06:00:00,4,4,20170518064,Cloudy,13.670732728959624,184,Dry
2017-05-18 07:00:00,4,4,20170518074,Windy,11.988589372949948,315,Dry
2017-05-18 08:00:00,4,7,20170518084,Cloudy,11.961197125361068,288,Dry
2017-05-18 09:00:00,4,4,20170518094,Sunny,1.9486688950993565,158,Dry
2017-05-18 10:00:00,4,7,20170518104,Foggy,7.059961808036533,253,Wet
2017-05-18 11:00:00,4,10,20170518114,Sunny,14.72097881341504,92,Dry
2017-05-18 12:00:00,4,10,20170518124,Sunny,6.8782706361746,5,Dry
2017-05-18 13:00:00,4,8,20170518134,Cloudy,4.370028049793867,276,Dry
2017-05-18 14:00:00,4,11,20170518144,Rainy,9.298470455920707,251,Wet
2017-05-18 15:00:00,4,10,20170518154,Rainy,6.998784056548698,110,Wet
2017-05-18 16:00:00,4,8,20170518164,Foggy,10.354126293919997,232,Wet
2017-05-18 17:00:00,4,10,20170518174,Foggy,11.236623157295291,333,Wet
2017-05-18 18:00:00,4,6,20170518184,Foggy,7.954722594269788,191,Wet
2017-05-18 19:00:00,4,6,20170518194,Sunny,9.132112090936896,339,Dry
2017-05-18 20:00:00,4,10,20170518204,Rainy,8.833281516681165,345,Wet
2017-05-18 21:00:00,4,4,20170518214,Snowy,8.996885861920848,226,Snowy/Icy
2017-05-18 22:00:00,4,7,20170518224,Foggy,2.841107065769447,178,Wet
2017-05-18 23:00:00,4,6,20170518234,Snowy,5.66134663378616,122,Snowy/Icy
2017-05-19 00:00:00,4,4,20170519004,Cloudy,10.047684469312369,225,Dry
2017-05-19 01:00:00,4,3,20170519014,Snowy,11.552848012662505,36,Snowy/Icy
2017-05-19 02:00:00,4,6,20170519024,Foggy,6.106181796177353,234,Wet
2017-05-19 03:00:00,4,1,20170519034,Snowy,1.553844499374446,60,Snowy/Icy
2017-05-19 04:00:00,4,3,20170519044,Rainy,1.4163309678924878,344,Wet
2017-05-19 05:00:00,4,1,20170519054,Cloudy,11.38317259124195,57,Dry
2017-05-19 06:00:00,4,5,20170519064,Snowy,8.882927224238571,360,Snowy/Icy
2017-05-19 07:00:00,4,6,20170519074,Sunny,11.27968501677654,22,Dry
2017-05-19 08:00:00,4,5,20170519084,Sunny,4.89829938931612,170,Dry
2017-05-19 09:00:00,4,4,20170519094,Windy,9.770204478581787,170,Dry
2017-05-19 10:00:00,4,4,20170519104,Cloudy,10.165780384270503,114,Dry
2017-05-19 11:00:00,4,10,20170519114,Snowy,12.239031561663246,346,Snowy/Icy
2017-05-19 12:00:00,4,11,20170519124,Windy,9.275744896939004,331,Dry
2017-05-19 13:00:00,4,4,20170519134,Snowy,2.6906704508045194,238,Snowy/Icy
2017-05-19 14:00:00,4,6,20170519144,Foggy,14.076574011470363,339,Wet
2017-05-19 15:00:00,4,8,20170519154,Sunny,0.9584165135686644,252,Dry
2017-05-19 16:00:00,4,6,20170519164,Rainy,12.87379295804409,193,Wet
2017-05-19 17:00:00,4,8,20170519174,Foggy,1.3340016775743124,206,Wet
2017-05-19 18:00:00,4,13,20170519184,Windy,8.024601197419992,190,Dry
2017-05-19 19:00:00,4,15,20170519194,Windy,4.82298483764068,131,Dry
2017-05-19 20:00:00,4,9,20170519204,Cloudy,5.388229877912422,119,Dry
2017-05-19 21:00:00,4,10,20170519214,Snowy,8.054765102337226,213,Snowy/Icy
2017-05-19 22:00:00,4,11,20170519224,Cloudy,13.091633568330243,285,Dry
2017-05-19 23:00:00,4,7,20170519234,Windy,12.86941073952996,268,Dry
2017-05-20 00:00:00,4,4,20170520004,Cloudy,5.236732082345693,329,Dry
2017-05-20 01:00:00,4,4,20170520014,Rainy,12.914611049247728,168,Wet
2017-05-20 02:00:00,4,3,20170520024,Sunny,12.772184293438404,233,Dry
2017-05-20 03:00:00,4,4,20170520034,Sunny,8.654164079487433,103,Dry
2017-05-20 04:00:00,4,5,20170520044,Rainy,4.389860272205798,284,Wet
2017-05-20 05:00:00,4,3,20170520054,Sunny,12.876485912445071,241,Dry
2017-05-20 06:00:00,4,6,20170520064,Windy,9.574552016643905,23,Dry
2017-05-20 07:00:00,4,7,20170520074,Snowy,0.4887384423071683,130,Snowy/Icy
2017-05-20 08:00:00,4,4,20170520084,Cloudy,3.132147115081365,245,Dry
2017-05-20 09:00:00,4,7,20170520094,Sunny,11.5428395831112,337,Dry
2017-05-20 10:00:00,4,7,20170520104,Foggy,8.331974707756817,190,Wet
2017-05-20 11:00:00,4,3,20170520114,Sunny,13.256340836630493,84,Dry
2017-05-20 12:00:00,4,9,20170520124,Sunny,14.249519175628812,149,Dry
2017-05-20 13:00:00,4,9,20170520134,Windy,13.772119986013962,32,Dry
2017-05-20 14:00:00,4,7,20170520144,Rainy,8.566165646775211,184,Wet
2017-05-20 15:00:00,4,4,20170520154,Foggy,11.219084259125262,51,Wet
2017-05-20 16:00:00,4,6,20170520164,Snowy,6.161313723072509,298,Snowy/Icy
2017-05-20 17:00:00,4,5,20170520174,Snowy,13.354407752098808,303,Snowy/Icy
2017-05-20 18:00:00,4,7,20170520184,Cloudy,6.834782498315676,13,Dry
2017-05-20 19:00:00,4,6,20170520194,Rainy,3.661260623753295,47,Wet
2017-05-20 20:00:00,4,10,20170520204,Sunny,11.249045817960504,126,Dry
2017-05-20 21:00:00,4,6,20170520214,Snowy,13.186595424084096,318,Snowy/Icy
2017-05-20 22:00:00,4,8,20170520224,Sunny,11.007644961205417,11,Dry
2017-05-20 23:00:00,4,9,20170520234,Windy,13.155711093486405,48,Dry
2017-05-21 00:00:00,4,5,20170521004,Windy,13.27254758644074,358,Dry
2017-05-21 01:00:00,4,8,20170521014,Rainy,14.612506888184,39,Wet
2017-05-21 02:00:00,4,2,20170521024,Foggy,12.299981424613636,93,Wet
2017-05-21 03:00:00,4,5,20170521034,Windy,1.3249794800233343,196,Dry
2017-05-21 04:00:00,4,4,20170521044,Windy,10.74162444281043,220,Dry
2017-05-21 05:00:00,4,1,20170521054,Snowy,8.737341212433943,155,Snowy/Icy
2017-05-21 06:00:00,4,6,20170521064,Windy,9.240031383451068,318,Dry
2017-05-21 07:00:00,4,4,20170521074,Foggy,3.757053024972782,53,Wet
2017-05-21 08:00:00,4,5,20170521084,Windy,3.0670621368198416,329,Dry
2017-05-21 09:00:00,4,5,20170521094,Snowy,11.510465900557868,235,Snowy/Icy
2017-05-21 10:00:00,4,2,20170521104,Sunny,8.316799582111,82,Dry
2017-05-21 11:00:00,4,5,20170521114,Rainy,0.7188103549930258,12,Wet
2017-05-21 12:00:00,4,10,20170521124,Windy,7.138906590556575,35,Dry
2017-05-21 13:00:00,4,6,20170521134,Sunny,2.599724989953073,12,Dry
2017-05-21 14:00:00,4,6,20170521144,Snowy,1.0422446269840564,129,Snowy/Icy
2017-05-21 15:00:00,4,8,20170521154,Rainy,8.629872837866236,33,Wet
2017-05-21 16:00:00,4,7,20170521164,Cloudy,7.702644580219315,104,Dry
2017-05-21 17:00:00,4,3,20170521174,Cloudy,5.489405603882424,342,Dry
2017-05-21 18:00:00,4,7,20170521184,Windy,2.3621414945973984,171,Dry
2017-05-21 19:00:00,4,3,20170521194,Windy,9.844317644016762,199,Dry
2017-05-21 20:00:00,4,10,20170521204,Foggy,14.8755869522732,248,Wet
2017-05-21 21:00:00,4,9,20170521214,Foggy,12.397234959177876,51,Wet
2017-05-21 22:00:00,4,6,20170521224,Foggy,4.572837858399242,198,Wet
2017-05-21 23:00:00,4,3,20170521234,Foggy,14.673329231276451,228,Wet
2017-05-22 00:00:00,4,3,20170522004,Sunny,4.0594466578212085,83,Dry
2017-05-22 01:00:00,4,6,20170522014,Windy,3.951563343489936,124,Dry
2017-05-22 02:00:00,4,6,20170522024,Foggy,12.44929417990511,145,Wet
2017-05-22 03:00:00,4,5,20170522034,Rainy,10.353202984479386,302,Wet
2017-05-22 04:00:00,4,5,20170522044,Snowy,13.629643337711718,64,Snowy/Icy
2017-05-22 05:00:00,4,4,20170522054,Sunny,11.79067790610845,315,Dry
2017-05-22 06:00:00,4,1,20170522064,Rainy,14.964792008920847,120,Wet
2017-05-22 07:00:00,4,6,20170522074,Rainy,3.22218330457532,226,Wet
2017-05-22 08:00:00,4,3,20170522084,Foggy,0.9644010993451096,16,Wet
2017-05-22 09:00:00,4,4,20170522094,Foggy,7.29864357875713,306,Wet
2017-05-22 10:00:00,4,10,20170522104,Sunny,5.543932424667956,208,Dry
2017-05-22 11:00:00,4,10,20170522114,Windy,2.688132219578103,164,Dry
2017-05-22 12:00:00,4,12,20170522124,Snowy,6.380386890830371,7,Snowy/Icy
2017-05-22 13:00:00,4,8,20170522134,Rainy,12.758053534122904,112,Wet
2017-05-22 14:00:00,4,9,20170522144,Sunny,6.798522705445218,66,Dry
2017-05-22 15:00:00,4,11,20170522154,Rainy,14.21907895710556,80,Wet
2017-05-22 16:00:00,4,7,20170522164,Windy,9.906640044322437,246,Dry
2017-05-22 17:00:00,4,10,20170522174,Windy,12.701847070248329,345,Dry
2017-05-22 18:00:00,4,12,20170522184,Cloudy,6.444407382384469,255,Dry
