DateTime,Junction,Vehicles,ID,Temperature,Precipitation,Humidity
21-10-2016 02:00,3,20,20161021023,31.64,44.53,40.06
21-10-2016 03:00,3,16,20161021033,32.63,41.83,27.7
21-10-2016 04:00,3,11,20161021043,14.16,9.59,38.97
21-10-2016 05:00,3,12,20161021053,4.3,32.19,83.05
21-10-2016 06:00,3,19,20161021063,8.59,46.35,6.66
21-10-2016 07:00,3,26,20161021073,10.84,2.11,83.39
21-10-2016 08:00,3,25,20161021083,6.15,21.25,2.34
21-10-2016 09:00,3,31,20161021093,14.61,15.22,54.64
21-10-2016 10:00,3,40,20161021103,6.26,33.25,87.81
21-10-2016 11:00,3,49,20161021113,-1.86,46.79,49.44
21-10-2016 12:00,3,43,20161021123,29.72,35.49,61.49
21-10-2016 13:00,3,37,20161021133,9.41,14.84,8.41
21-10-2016 14:00,3,38,20161021143,8.09,41.6,99.92
21-10-2016 15:00,3,40,20161021153,11.69,3.33,25.53
21-10-2016 16:00,3,35,20161021163,17.75,27.95,12.32
21-10-2016 17:00,3,34,20161021173,7.39,8.9,53.1
21-10-2016 18:00,3,36,20161021183,-6.14,20.05,89.34
21-10-2016 19:00,3,38,20161021193,21.88,29.37,17.24
21-10-2016 20:00,3,30,20161021203,21.12,5.31,45.14
21-10-2016 21:00,3,29,20161021213,31.4,24.41,66.84
21-10-2016 22:00,3,33,20161021223,-3.18,18.24,20.16
21-10-2016 23:00,3,34,20161021233,9.82,45.23,0.02
22-10-2016 00:00,3,31,20161022003,-8.14,47.07,90.78
22-10-2016 01:00,3,20,20161022013,1.16,1.11,42.74
22-10-2016 02:00,3,14,20161022023,32.96,27.43,29.75
22-10-2016 03:00,3,12,20161022033,37.64,7.14,83.48
22-10-2016 04:00,3,11,20161022043,27.52,2.82,87.66
22-10-2016 05:00,3,9,20161022053,3.31,29.93,77.35
22-10-2016 06:00,3,8,20161022063,13.8,29.29,33.59
22-10-2016 07:00,3,12,20161022073,25.63,14.46,19.31
22-10-2016 08:00,3,16,20161022083,-3.35,35.38,42.98
22-10-2016 09:00,3,25,20161022093,23.15,8.01,5.39
22-10-2016 10:00,3,28,20161022103,37.6,41.09,63.03
22-10-2016 11:00,3,34,20161022113,-0.39,8.47,37.84
22-10-2016 12:00,3,35,20161022123,5.41,6.38,25.9
22-10-2016 13:00,3,37,20161022133,9.64,2.94,96.8
22-10-2016 14:00,3,30,20161022143,36.09,48.14,98.43
22-10-2016 15:00,3,27,20161022153,32.31,29.69,36.83
22-10-2016 16:00,3,35,20161022163,-5.93,38.53,22.67
22-10-2016 17:00,3,30,20161022173,-3.9,38.38,37.1
22-10-2016 18:00,3,28,20161022183,12.87,14.43,5.17
22-10-2016 19:00,3,26,20161022193,-5.41,23.35,56.43
22-10-2016 20:00,3,30,20161022203,4.0,5.54,84.43
22-10-2016 21:00,3,33,20161022213,10.89,25.52,93.08
22-10-2016 22:00,3,31,20161022223,9.84,46.36,58.12
22-10-2016 23:00,3,34,20161022233,38.85,2.7,3.19
23-10-2016 00:00,3,29,20161023003,8.03,28.67,39.89
23-10-2016 01:00,3,19,20161023013,21.49,6.15,81.81
23-10-2016 02:00,3,15,20161023023,0.69,37.7,73.23
23-10-2016 03:00,3,11,20161023033,31.03,48.18,4.88
23-10-2016 04:00,3,11,20161023043,10.27,46.25,4.28
23-10-2016 05:00,3,10,20161023053,16.96,25.18,46.27
23-10-2016 06:00,3,9,20161023063,16.52,13.9,46.06
23-10-2016 07:00,3,12,20161023073,23.65,43.91,32.74
23-10-2016 08:00,3,18,20161023083,38.78,34.55,35.69
23-10-2016 09:00,3,25,20161023093,-9.21,4.55,1.11
23-10-2016 10:00,3,28,20161023103,0.86,45.94,8.35
23-10-2016 11:00,3,25,20161023113,24.84,20.9,59.13
23-10-2016 12:00,3,28,20161023123,-9.31,22.93,14.79
23-10-2016 13:00,3,24,20161023133,8.48,12.95,97.62
23-10-2016 14:00,3,26,20161023143,15.97,27.33,76.69
23-10-2016 15:00,3,25,20161023153,16.19,28.15,65.02
23-10-2016 16:00,3,26,20161023163,4.8,23.53,30.99
23-10-2016 17:00,3,29,20161023173,19.45,46.74,75.15
23-10-2016 18:00,3,31,20161023183,1.62,42.43,92.66
23-10-2016 19:00,3,30,20161023193,19.65,40.38,77.52
23-10-2016 20:00,3,30,20161023203,36.55,3.67,0.76
23-10-2016 21:00,3,35,20161023213,22.21,21.97,25.33
23-10-2016 22:00,3,36,20161023223,27.82,42.28,8.64
23-10-2016 23:00,3,41,20161023233,-1.2,13.05,70.27
24-10-2016 00:00,3,48,20161024003,6.02,30.6,44.33
24-10-2016 01:00,3,22,20161024013,34.72,47.18,63.97
24-10-2016 02:00,3,11,20161024023,8.31,38.28,86.86
24-10-2016 03:00,3,5,20161024033,28.44,4.18,44.15
24-10-2016 04:00,3,4,20161024043,-3.29,8.98,83.73
24-10-2016 05:00,3,1,20161024053,23.05,40.98,11.44
24-10-2016 06:00,3,5,20161024063,6.27,32.84,92.3
24-10-2016 07:00,3,2,20161024073,9.11,30.59,60.83
24-10-2016 08:00,3,17,20161024083,28.73,6.86,35.82
24-10-2016 09:00,3,24,20161024093,37.15,2.49,63.75
24-10-2016 10:00,3,28,20161024103,-5.97,9.62,10.73
24-10-2016 11:00,3,31,20161024113,17.72,35.34,23.66
24-10-2016 12:00,3,28,20161024123,33.72,37.19,75.0
24-10-2016 13:00,3,30,20161024133,8.86,42.02,33.6
24-10-2016 14:00,3,31,20161024143,5.41,39.7,30.1
24-10-2016 15:00,3,23,20161024153,1.25,15.19,26.34
24-10-2016 16:00,3,24,20161024163,14.21,38.96,2.84
24-10-2016 17:00,3,21,20161024173,11.03,42.99,42.83
24-10-2016 18:00,3,19,20161024183,3.89,25.82,76.14
24-10-2016 19:00,3,20,20161024193,23.57,12.18,34.49
24-10-2016 20:00,3,18,20161024203,18.32,44.06,33.48
24-10-2016 21:00,3,17,20161024213,24.81,13.48,75.97
24-10-2016 22:00,3,18,20161024223,17.16,19.74,81.33
24-10-2016 23:00,3,18,20161024233,-6.52,1.94,82.3
25-10-2016 00:00,3,19,20161025003,1.6,45.73,35.64
25-10-2016 01:00,3,15,20161025013,13.9,26.99,95.74
25-10-2016 02:00,3,9,20161025023,0.16,31.72,15.62
25-10-2016 03:00,3,6,20161025033,35.39,28.83,1.82
25-10-2016 04:00,3,4,20161025043,9.35,14.72,40.62
25-10-2016 05:00,3,5,20161025053,7.9,9.42,95.64
25-10-2016 06:00,3,7,20161025063,2.22,34.26,75.63
25-10-2016 07:00,3,8,20161025073,25.47,18.1,75.11
25-10-2016 08:00,3,9,20161025083,8.7,23.81,60.38
25-10-2016 09:00,3,16,20161025093,33.88,45.78,11.11
25-10-2016 10:00,3,11,20161025103,-7.04,4.7,22.29
25-10-2016 11:00,3,20,20161025113,-7.4,23.34,36.22
25-10-2016 12:00,3,22,20161025123,-6.21,0.61,44.76
25-10-2016 13:00,3,13,20161025133,-3.85,42.22,3.47
25-10-2016 14:00,3,14,20161025143,23.21,45.97,25.95
25-10-2016 15:00,3,18,20161025153,1.7,19.63,4.58
25-10-2016 16:00,3,15,20161025163,18.34,9.5,46.77
25-10-2016 17:00,3,18,20161025173,2.74,31.05,18.63
25-10-2016 18:00,3,13,20161025183,16.77,32.29,10.76
25-10-2016 19:00,3,18,20161025193,20.24,42.74,39.22
25-10-2016 20:00,3,10,20161025203,0.01,29.05,27.3
25-10-2016 21:00,3,16,20161025213,28.61,30.76,0.83
25-10-2016 22:00,3,17,20161025223,14.19,35.47,87.89
25-10-2016 23:00,3,17,20161025233,9.64,13.91,36.71
26-10-2016 00:00,3,12,20161026003,3.89,35.24,79.07
26-10-2016 01:00,3,8,20161026013,1.09,11.66,5.44
26-10-2016 02:00,3,9,20161026023,34.36,36.79,38.33
26-10-2016 03:00,3,4,20161026033,16.47,3.7,54.43
26-10-2016 04:00,3,7,20161026043,10.0,22.95,12.83
26-10-2016 05:00,3,7,20161026053,4.93,20.13,74.12
26-10-2016 06:00,3,8,20161026063,8.57,22.84,11.86
26-10-2016 07:00,3,6,20161026073,-8.16,40.28,3.36
26-10-2016 08:00,3,9,20161026083,29.94,29.3,54.13
26-10-2016 09:00,3,10,20161026093,29.03,9.07,58.23
26-10-2016 10:00,3,12,20161026103,1.33,48.12,21.28
26-10-2016 11:00,3,21,20161026113,14.84,34.99,54.16
26-10-2016 12:00,3,22,20161026123,24.42,18.62,77.03
26-10-2016 13:00,3,14,20161026133,28.18,10.98,7.98
26-10-2016 14:00,3,20,20161026143,0.98,7.56,70.54
26-10-2016 15:00,3,16,20161026153,25.72,24.09,47.97
26-10-2016 16:00,3,16,20161026163,13.51,32.23,99.5
26-10-2016 17:00,3,16,20161026173,1.35,4.23,46.6
26-10-2016 18:00,3,18,20161026183,-5.42,5.25,26.44
26-10-2016 19:00,3,18,20161026193,31.8,18.41,25.05
26-10-2016 20:00,3,20,20161026203,30.6,23.06,48.53
26-10-2016 21:00,3,15,20161026213,38.2,34.91,96.25
26-10-2016 22:00,3,18,20161026223,17.7,48.31,98.35
26-10-2016 23:00,3,11,20161026233,39.99,40.09,13.71
27-10-2016 00:00,3,12,20161027003,33.49,16.4,5.27
27-10-2016 01:00,3,9,20161027013,-3.93,10.12,77.88
27-10-2016 02:00,3,8,20161027023,-3.78,23.38,35.74
27-10-2016 03:00,3,8,20161027033,21.72,16.39,80.19
27-10-2016 04:00,3,7,20161027043,-2.36,35.33,15.23
27-10-2016 05:00,3,9,20161027053,14.12,41.62,13.52
27-10-2016 06:00,3,8,20161027063,19.12,10.37,10.75
27-10-2016 07:00,3,10,20161027073,0.56,5.27,29.09
27-10-2016 08:00,3,12,20161027083,35.48,47.94,94.33
27-10-2016 09:00,3,12,20161027093,29.86,14.19,25.94
27-10-2016 10:00,3,12,20161027103,23.81,44.06,55.3
27-10-2016 11:00,3,21,20161027113,30.59,19.94,84.96
27-10-2016 12:00,3,22,20161027123,27.54,46.76,17.69
27-10-2016 13:00,3,24,20161027133,10.06,45.23,84.19
27-10-2016 14:00,3,19,20161027143,0.32,8.69,62.57
27-10-2016 15:00,3,22,20161027153,31.96,20.34,54.33
27-10-2016 16:00,3,17,20161027163,5.63,34.26,83.62
27-10-2016 17:00,3,17,20161027173,32.52,21.9,90.33
27-10-2016 18:00,3,21,20161027183,11.64,21.3,50.91
27-10-2016 19:00,3,19,20161027193,16.3,26.98,60.99
27-10-2016 20:00,3,19,20161027203,-5.7,46.49,53.95
27-10-2016 21:00,3,18,20161027213,-9.96,2.64,95.14
27-10-2016 22:00,3,8,20161027223,13.17,21.53,63.5
27-10-2016 23:00,3,12,20161027233,-3.81,7.34,7.31
28-10-2016 00:00,3,18,20161028003,33.63,16.13,90.81
28-10-2016 01:00,3,9,20161028013,28.56,37.27,90.76
28-10-2016 02:00,3,6,20161028023,6.51,42.44,60.67
28-10-2016 03:00,3,8,20161028033,23.68,46.86,33.48
28-10-2016 04:00,3,8,20161028043,12.31,19.51,33.86
28-10-2016 05:00,3,3,20161028053,-4.16,35.53,10.15
28-10-2016 06:00,3,7,20161028063,10.08,8.79,99.12
28-10-2016 07:00,3,7,20161028073,19.26,46.59,5.52
28-10-2016 08:00,3,14,20161028083,-8.06,36.99,91.5
28-10-2016 09:00,3,11,20161028093,9.1,11.97,65.86
28-10-2016 10:00,3,12,20161028103,23.73,28.92,41.16
28-10-2016 11:00,3,14,20161028113,-8.95,31.22,58.78
28-10-2016 12:00,3,11,20161028123,-3.65,10.88,35.58
28-10-2016 13:00,3,13,20161028133,19.72,47.57,84.0
28-10-2016 14:00,3,12,20161028143,0.86,47.24,47.38
28-10-2016 15:00,3,13,20161028153,15.52,8.2,68.13
28-10-2016 16:00,3,11,20161028163,-9.34,16.26,9.41
28-10-2016 17:00,3,10,20161028173,18.21,3.13,93.43
28-10-2016 18:00,3,13,20161028183,34.55,43.46,68.58
28-10-2016 19:00,3,11,20161028193,12.72,3.53,84.25
28-10-2016 20:00,3,13,20161028203,8.68,21.75,66.11
28-10-2016 21:00,3,13,20161028213,39.63,17.41,70.65
28-10-2016 22:00,3,10,20161028223,-3.07,22.84,28.21
28-10-2016 23:00,3,9,20161028233,28.3,14.68,3.26
29-10-2016 00:00,3,11,20161029003,10.08,26.39,81.16
29-10-2016 01:00,3,7,20161029013,38.26,3.55,94.67
29-10-2016 02:00,3,7,20161029023,24.24,23.77,47.36
29-10-2016 03:00,3,4,20161029033,-9.16,27.8,98.05
29-10-2016 04:00,3,5,20161029043,38.71,8.4,54.58
29-10-2016 05:00,3,5,20161029053,6.5,47.07,86.2
29-10-2016 06:00,3,3,20161029063,29.0,41.27,67.93
29-10-2016 07:00,3,5,20161029073,0.77,15.49,59.78
29-10-2016 08:00,3,6,20161029083,-1.26,31.19,67.23
29-10-2016 09:00,3,10,20161029093,24.95,36.18,49.02
29-10-2016 10:00,3,7,20161029103,36.51,39.7,16.49
29-10-2016 11:00,3,11,20161029113,31.78,37.05,69.97
29-10-2016 12:00,3,9,20161029123,35.34,19.26,0.25
29-10-2016 13:00,3,8,20161029133,-2.23,37.95,24.7
29-10-2016 14:00,3,6,20161029143,-6.16,12.4,5.77
29-10-2016 15:00,3,10,20161029153,31.67,27.08,91.62
29-10-2016 16:00,3,5,20161029163,9.01,32.5,10.06
29-10-2016 17:00,3,11,20161029173,26.45,8.73,37.23
29-10-2016 18:00,3,10,20161029183,6.96,41.98,35.83
29-10-2016 19:00,3,9,20161029193,11.13,38.49,67.72
29-10-2016 20:00,3,10,20161029203,18.99,32.08,8.81
29-10-2016 21:00,3,8,20161029213,12.53,39.4,69.72
29-10-2016 22:00,3,9,20161029223,20.38,18.71,85.99
29-10-2016 23:00,3,9,20161029233,5.02,1.1,6.08
30-10-2016 00:00,3,10,20161030003,10.33,6.24,28.33
30-10-2016 01:00,3,5,20161030013,-1.59,23.23,90.68
30-10-2016 02:00,3,7,20161030023,7.91,18.15,62.9
30-10-2016 03:00,3,8,20161030033,28.5,35.95,44.41
30-10-2016 04:00,3,5,20161030043,31.58,46.84,42.56
30-10-2016 05:00,3,5,20161030053,39.45,24.27,45.48
30-10-2016 06:00,3,7,20161030063,18.75,20.12,7.25
30-10-2016 07:00,3,5,20161030073,25.68,27.65,57.16
30-10-2016 08:00,3,9,20161030083,4.47,13.99,52.36
30-10-2016 09:00,3,7,20161030093,19.35,12.99,19.28
30-10-2016 10:00,3,7,20161030103,-0.77,37.85,88.16
30-10-2016 11:00,3,9,20161030113,31.31,24.79,69.34
30-10-2016 12:00,3,9,20161030123,12.89,45.6,61.56
30-10-2016 13:00,3,7,20161030133,-8.65,11.45,44.72
30-10-2016 14:00,3,5,20161030143,-8.54,48.74,27.56
30-10-2016 15:00,3,8,20161030153,14.6,12.8,6.42
30-10-2016 16:00,3,8,20161030163,0.33,38.68,21.01
30-10-2016 17:00,3,8,20161030173,2.9,8.23,31.78
30-10-2016 18:00,3,9,20161030183,31.83,31.0,46.19
30-10-2016 19:00,3,12,20161030193,15.3,38.11,23.32
30-10-2016 20:00,3,9,20161030203,30.41,28.92,20.07
30-10-2016 21:00,3,10,20161030213,15.04,9.73,11.7
30-10-2016 22:00,3,11,20161030223,23.35,42.85,44.12
30-10-2016 23:00,3,11,20161030233,33.68,8.64,25.96
31-10-2016 00:00,3,10,20161031003,23.19,0.04,16.69
31-10-2016 01:00,3,5,20161031013,38.7,27.72,14.15
31-10-2016 02:00,3,7,20161031023,-3.25,9.39,24.57
31-10-2016 03:00,3,4,20161031033,25.06,33.52,57.56
31-10-2016 04:00,3,7,20161031043,1.54,19.95,20.46
31-10-2016 05:00,3,4,20161031053,23.28,4.15,93.22
31-10-2016 06:00,3,3,20161031063,24.81,29.38,57.14
31-10-2016 07:00,3,5,20161031073,-6.35,33.16,81.12
31-10-2016 08:00,3,5,20161031083,23.5,35.37,40.87
31-10-2016 09:00,3,8,20161031093,12.32,32.97,87.01
31-10-2016 10:00,3,12,20161031103,34.99,18.24,32.1
31-10-2016 11:00,3,11,20161031113,3.61,37.73,50.97
31-10-2016 12:00,3,12,20161031123,-1.72,17.72,26.95
31-10-2016 13:00,3,10,20161031133,1.8,16.09,80.34
31-10-2016 14:00,3,15,20161031143,33.16,11.16,28.84
31-10-2016 15:00,3,11,20161031153,-2.08,36.65,39.27
31-10-2016 16:00,3,12,20161031163,24.17,4.02,98.33
31-10-2016 17:00,3,11,20161031173,29.6,40.95,90.98
31-10-2016 18:00,3,10,20161031183,16.26,8.22,13.06
31-10-2016 19:00,3,16,20161031193,35.81,24.67,3.59
31-10-2016 20:00,3,15,20161031203,29.25,3.32,26.68
31-10-2016 21:00,3,14,20161031213,-4.2,49.07,96.57
31-10-2016 22:00,3,10,20161031223,19.01,1.76,47.77
31-10-2016 23:00,3,11,20161031233,11.33,42.94,50.05
01-11-2016 00:00,3,10,20161101003,17.52,26.25,98.14
01-11-2016 01:00,3,7,20161101013,31.62,17.44,66.06
01-11-2016 02:00,3,10,20161101023,36.58,15.03,7.86
01-11-2016 03:00,3,7,20161101033,19.16,20.17,67.39
01-11-2016 04:00,3,4,20161101043,-0.0,48.53,29.66
01-11-2016 05:00,3,4,20161101053,1.76,0.03,9.06
01-11-2016 06:00,3,8,20161101063,3.12,27.97,86.28
01-11-2016 07:00,3,7,20161101073,3.23,30.95,88.51
01-11-2016 08:00,3,9,20161101083,-4.32,2.46,62.58
01-11-2016 09:00,3,10,20161101093,-7.43,12.51,62.28
01-11-2016 10:00,3,11,20161101103,13.3,25.62,87.72
01-11-2016 11:00,3,11,20161101113,-0.48,3.44,16.44
01-11-2016 12:00,3,9,20161101123,9.38,17.27,44.0
01-11-2016 13:00,3,11,20161101133,2.76,40.16,36.97
01-11-2016 14:00,3,9,20161101143,28.76,44.17,99.38
01-11-2016 15:00,3,12,20161101153,28.29,26.31,77.28
01-11-2016 16:00,3,16,20161101163,6.37,3.38,0.43
01-11-2016 17:00,3,9,20161101173,20.62,2.74,77.1
01-11-2016 18:00,3,22,20161101183,-7.89,35.99,24.58
01-11-2016 19:00,3,28,20161101193,34.77,24.53,74.15
01-11-2016 20:00,3,18,20161101203,25.71,32.5,39.46
01-11-2016 21:00,3,18,20161101213,28.53,22.85,70.58
01-11-2016 22:00,3,18,20161101223,36.27,7.47,16.17
01-11-2016 23:00,3,16,20161101233,34.77,36.42,95.92
02-11-2016 00:00,3,13,20161102003,8.55,29.64,97.8
02-11-2016 01:00,3,11,20161102013,13.13,12.8,17.45
02-11-2016 02:00,3,9,20161102023,-0.16,6.87,76.85
02-11-2016 03:00,3,9,20161102033,11.89,25.43,94.89
02-11-2016 04:00,3,5,20161102043,12.87,36.94,52.4
02-11-2016 05:00,3,8,20161102053,12.15,1.96,6.84
02-11-2016 06:00,3,8,20161102063,12.79,46.42,73.69
02-11-2016 07:00,3,6,20161102073,8.35,16.18,45.95
02-11-2016 08:00,3,10,20161102083,-0.57,20.1,83.06
02-11-2016 09:00,3,11,20161102093,37.75,35.22,51.7
02-11-2016 10:00,3,10,20161102103,37.55,21.14,68.28
02-11-2016 11:00,3,19,20161102113,32.4,25.78,67.85
02-11-2016 12:00,3,16,20161102123,30.21,23.25,32.94
02-11-2016 13:00,3,12,20161102133,-3.59,21.34,70.87
02-11-2016 14:00,3,17,20161102143,26.12,13.12,47.01
02-11-2016 15:00,3,15,20161102153,1.52,31.53,67.12
02-11-2016 16:00,3,14,20161102163,11.27,30.25,29.6
02-11-2016 17:00,3,14,20161102173,33.89,11.86,71.7
02-11-2016 18:00,3,10,20161102183,5.73,17.64,34.26
02-11-2016 19:00,3,17,20161102193,7.6,2.7,45.49
02-11-2016 20:00,3,12,20161102203,-1.31,2.98,99.84
02-11-2016 21:00,3,9,20161102213,6.58,26.1,52.13
02-11-2016 22:00,3,14,20161102223,15.23,32.36,27.09
02-11-2016 23:00,3,13,20161102233,32.08,46.29,75.02
03-11-2016 00:00,3,13,20161103003,13.57,47.93,16.14
03-11-2016 01:00,3,9,20161103013,6.59,9.28,2.46
03-11-2016 02:00,3,11,20161103023,7.46,17.57,18.72
03-11-2016 03:00,3,9,20161103033,-9.37,31.93,72.64
03-11-2016 04:00,3,7,20161103043,6.94,40.72,37.05
03-11-2016 05:00,3,5,20161103053,4.12,40.7,24.33
03-11-2016 06:00,3,8,20161103063,-6.9,48.66,99.67
03-11-2016 07:00,3,7,20161103073,-3.24,24.1,59.67
03-11-2016 08:00,3,7,20161103083,34.57,46.55,45.21
03-11-2016 09:00,3,11,20161103093,9.87,3.79,41.62
03-11-2016 10:00,3,10,20161103103,-0.39,25.77,52.04
03-11-2016 11:00,3,11,20161103113,23.59,49.53,94.21
03-11-2016 12:00,3,13,20161103123,-9.15,23.73,37.33
03-11-2016 13:00,3,13,20161103133,6.19,41.63,18.65
03-11-2016 14:00,3,22,20161103143,15.94,24.01,11.23
03-11-2016 15:00,3,18,20161103153,36.14,25.53,48.73
03-11-2016 16:00,3,12,20161103163,15.8,19.3,24.6
03-11-2016 17:00,3,15,20161103173,7.62,25.8,81.86
03-11-2016 18:00,3,14,20161103183,2.45,29.96,97.49
03-11-2016 19:00,3,10,20161103193,1.36,10.53,9.87
03-11-2016 20:00,3,15,20161103203,28.77,19.59,83.65
03-11-2016 21:00,3,15,20161103213,-2.85,42.67,4.41
03-11-2016 22:00,3,10,20161103223,6.45,46.88,18.26
03-11-2016 23:00,3,14,20161103233,18.22,38.24,44.45
04-11-2016 00:00,3,11,20161104003,-4.78,3.18,91.6
04-11-2016 01:00,3,11,20161104013,15.07,40.46,89.24
04-11-2016 02:00,3,8,20161104023,-7.29,47.9,82.55
04-11-2016 03:00,3,8,20161104033,-4.36,30.26,49.74
04-11-2016 04:00,3,4,20161104043,18.87,36.45,48.07
04-11-2016 05:00,3,7,20161104053,34.88,31.28,5.71
04-11-2016 06:00,3,7,20161104063,12.09,8.3,31.44
04-11-2016 07:00,3,9,20161104073,11.12,23.06,92.29
04-11-2016 08:00,3,8,20161104083,-7.24,25.08,89.55
04-11-2016 09:00,3,10,20161104093,31.22,1.87,25.73
04-11-2016 10:00,3,13,20161104103,32.38,39.04,66.39
04-11-2016 11:00,3,11,20161104113,2.12,23.81,72.31
04-11-2016 12:00,3,13,20161104123,29.77,31.05,99.1
04-11-2016 13:00,3,13,20161104133,30.26,26.92,22.65
04-11-2016 14:00,3,13,20161104143,2.22,48.24,33.11
04-11-2016 15:00,3,13,20161104153,0.22,48.36,55.53
04-11-2016 16:00,3,14,20161104163,27.76,38.37,67.0
04-11-2016 17:00,3,21,20161104173,6.87,30.76,33.63
04-11-2016 18:00,3,21,20161104183,5.36,0.5,77.91
04-11-2016 19:00,3,19,20161104193,33.76,10.27,63.22
04-11-2016 20:00,3,17,20161104203,19.01,32.43,7.53
04-11-2016 21:00,3,16,20161104213,17.03,17.21,27.4
04-11-2016 22:00,3,21,20161104223,15.99,23.86,43.87
04-11-2016 23:00,3,14,20161104233,1.02,35.44,77.59
05-11-2016 00:00,3,12,20161105003,11.81,7.87,70.96
05-11-2016 01:00,3,11,20161105013,35.62,22.76,6.47
05-11-2016 02:00,3,7,20161105023,31.89,25.75,67.92
05-11-2016 03:00,3,7,20161105033,5.66,3.25,37.6
05-11-2016 04:00,3,7,20161105043,28.99,39.17,50.47
05-11-2016 05:00,3,8,20161105053,5.0,36.82,94.62
05-11-2016 06:00,3,5,20161105063,10.9,5.07,62.56
05-11-2016 07:00,3,5,20161105073,28.3,7.02,15.98
05-11-2016 08:00,3,9,20161105083,29.62,15.68,52.01
05-11-2016 09:00,3,12,20161105093,-3.32,49.69,28.29
05-11-2016 10:00,3,13,20161105103,15.75,12.05,95.47
05-11-2016 11:00,3,14,20161105113,30.76,25.87,49.83
05-11-2016 12:00,3,14,20161105123,-4.91,7.97,98.35
05-11-2016 13:00,3,10,20161105133,3.59,41.98,45.97
05-11-2016 14:00,3,14,20161105143,10.52,15.42,35.72
05-11-2016 15:00,3,13,20161105153,-6.42,2.55,55.79
05-11-2016 16:00,3,12,20161105163,16.7,14.35,69.73
05-11-2016 17:00,3,18,20161105173,28.04,18.68,94.96
05-11-2016 18:00,3,14,20161105183,21.82,23.63,54.48
05-11-2016 19:00,3,17,20161105193,3.01,48.45,50.84
05-11-2016 20:00,3,19,20161105203,-8.04,7.86,96.27
05-11-2016 21:00,3,18,20161105213,8.14,6.35,43.61
05-11-2016 22:00,3,12,20161105223,9.9,35.92,84.74
05-11-2016 23:00,3,14,20161105233,31.57,18.96,9.03
06-11-2016 00:00,3,16,20161106003,32.76,14.87,60.02
06-11-2016 01:00,3,10,20161106013,29.29,4.15,57.2
06-11-2016 02:00,3,10,20161106023,9.86,26.22,47.0
06-11-2016 03:00,3,7,20161106033,0.58,44.06,61.6
06-11-2016 04:00,3,9,20161106043,-0.49,37.46,60.74
06-11-2016 05:00,3,6,20161106053,-7.04,10.53,2.71
06-11-2016 06:00,3,7,20161106063,11.07,36.81,69.07
06-11-2016 07:00,3,6,20161106073,7.99,19.36,21.89
06-11-2016 08:00,3,11,20161106083,1.26,15.23,68.02
06-11-2016 09:00,3,7,20161106093,19.84,41.37,1.9
06-11-2016 10:00,3,9,20161106103,35.78,38.24,2.2
06-11-2016 11:00,3,12,20161106113,12.0,8.66,37.88
06-11-2016 12:00,3,11,20161106123,30.09,33.91,30.06
06-11-2016 13:00,3,12,20161106133,27.53,4.47,62.11
06-11-2016 14:00,3,12,20161106143,13.38,2.81,37.13
06-11-2016 15:00,3,16,20161106153,24.39,33.44,58.9
06-11-2016 16:00,3,14,20161106163,16.16,33.98,63.76
06-11-2016 17:00,3,12,20161106173,-9.18,20.93,3.03
06-11-2016 18:00,3,13,20161106183,14.92,37.08,63.32
06-11-2016 19:00,3,14,20161106193,34.48,15.25,21.05
06-11-2016 20:00,3,15,20161106203,1.28,28.0,70.71
06-11-2016 21:00,3,15,20161106213,-5.24,41.7,72.3
06-11-2016 22:00,3,11,20161106223,10.06,31.23,57.54
06-11-2016 23:00,3,12,20161106233,7.75,4.05,35.22
07-11-2016 00:00,3,14,20161107003,1.33,27.3,93.25
07-11-2016 01:00,3,11,20161107013,27.51,42.62,88.39
07-11-2016 02:00,3,12,20161107023,6.19,33.91,71.23
07-11-2016 03:00,3,5,20161107033,16.39,11.55,20.93
07-11-2016 04:00,3,8,20161107043,12.44,3.89,30.9
07-11-2016 05:00,3,6,20161107053,-1.47,8.29,35.22
07-11-2016 06:00,3,5,20161107063,-4.99,34.29,47.38
07-11-2016 07:00,3,5,20161107073,1.42,26.66,5.52
07-11-2016 08:00,3,6,20161107083,3.98,19.64,92.0
07-11-2016 09:00,3,10,20161107093,-9.18,5.55,61.58
07-11-2016 10:00,3,13,20161107103,37.12,45.69,57.77
07-11-2016 11:00,3,17,20161107113,2.42,8.4,94.51
07-11-2016 12:00,3,15,20161107123,23.65,6.83,68.41
07-11-2016 13:00,3,17,20161107133,-3.9,11.18,68.63
07-11-2016 14:00,3,22,20161107143,23.78,18.3,45.18
07-11-2016 15:00,3,16,20161107153,36.35,43.7,28.37
07-11-2016 16:00,3,20,20161107163,2.24,4.43,26.78
07-11-2016 17:00,3,20,20161107173,29.01,25.51,13.71
07-11-2016 18:00,3,21,20161107183,-1.57,27.27,74.47
07-11-2016 19:00,3,20,20161107193,20.93,12.51,25.06
07-11-2016 20:00,3,18,20161107203,33.49,43.59,56.99
07-11-2016 21:00,3,17,20161107213,-7.88,1.9,31.48
07-11-2016 22:00,3,17,20161107223,17.41,6.39,92.44
07-11-2016 23:00,3,14,20161107233,3.08,30.96,62.62
08-11-2016 00:00,3,9,20161108003,-4.49,19.41,88.46
08-11-2016 01:00,3,10,20161108013,1.01,6.09,8.78
08-11-2016 02:00,3,9,20161108023,17.77,9.18,46.45
